univerity_id,total_number_of_ratings_i,averageeasyscore_rf,pk_id,averageratingscore_rf,teacherfirstname_t,averagehelpfulscore_rf,averageclarityscore_rf,teacherlastname_t,teacher_profile
1389,22,3.36,151749,3.5,Joseph,3.5,3.5,Pettit,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=151749
1389,22,1.7,146790,3.5,Alex,3.6,3.4,Popodopolous,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=146790
1389,22,3.41,276476,3.45,David,3.63,3.27,Reinhart,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=276476
1389,22,3.55,278035,4.23,Jerry Clyde,4.27,4.18,Schnepp,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=278035
1389,22,3.82,269650,3.25,Fred,3.36,3.13,Selvaggio,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=269650
1389,22,1.91,1402469,3.36,Stewart,3.18,3.55,Squires,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1402469
1389,22,3.0,1759814,4.2,Joseph,4.8,3.6,Suglia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1759814
1389,22,1.95,370765,1.91,Maria De Los Angeles,1.91,1.91,Torres,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=370765
1389,22,3.59,945631,3.75,Robin,4.0,3.5,Weiss,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=945631
1389,22,3.4,1571868,4.5,Perry,4.6,4.5,Zurn,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1571868
1389,21,3.48,830546,2.79,Ola,3.0,2.57,Adeoye,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=830546
1389,21,2.9,1696622,3.7,Marco,3.6,3.7,Aiello,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1696622
1389,21,4.48,570998,4.86,Chris,4.81,4.9,Barlow,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=570998
1389,21,3.38,373474,4.6,Greg,4.62,4.57,Chavez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=373474
1389,21,2.7,423229,3.47,Elizabeth,3.56,3.38,Daley Ullem,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=423229
1389,21,3.4,239282,2.9,Khaled,3.1,2.7,El-Zayyat,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=239282
1389,21,2.48,332634,3.93,Ronald,4.05,3.81,Fernandes,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=332634
1389,21,3.05,503834,4.1,Rocio,4.0,4.19,Ferreira,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=503834
1389,21,4.2,951137,4.8,Kim,4.8,4.8,Frye,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=951137
1389,21,3.81,1407167,4.86,Keith,4.95,4.76,Gamble,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1407167
1389,21,3.05,454509,4.64,Susy,4.57,4.71,Giles,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=454509
1389,21,2.7,1233834,4.0,Dustin,4.1,4.0,Goltz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1233834
1389,21,3.0,364643,4.9,Kiljoong,4.9,4.9,Kim,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=364643
1389,21,3.67,262802,4.02,Doug,4.14,3.9,Kucia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=262802
1389,21,1.9,1729147,2.1,Diane,2.3,2.0,Kuhlmann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1729147
1389,21,4.38,298267,3.67,Harold,3.57,3.76,London,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=298267
1389,21,2.81,1376893,3.62,Marc,3.52,3.71,Lukasik,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1376893
1389,21,3.5,1102586,4.8,Lisa,4.9,4.7,Mahoney,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1102586
1389,21,3.9,1024348,4.26,John,4.33,4.19,Mazzeo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1024348
1389,21,3.1,10673,4.62,Lexa,4.62,4.62,Murphy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=10673
1389,21,2.48,329392,2.57,Susanna,2.62,2.52,Pagliaro,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=329392
1389,21,3.9,1114905,4.8,Joshua,4.8,4.8,Russell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1114905
1389,21,2.4,337287,2.8,Scott,2.6,3.0,Scarborough,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=337287
1389,21,3.71,289824,3.26,Joshua,3.48,3.05,Singh,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=289824
1389,21,3.14,809908,3.93,Pamela,4.1,3.76,Skoubis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=809908
1389,21,3.2,325065,4.0,Noriko,4.2,3.7,Tomuro,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=325065
1389,21,4.2,1009857,4.8,Alejandra,4.9,4.6,Viti,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1009857
1389,21,3.95,278951,4.12,Jewel,4.0,4.24,Younge,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=278951
1389,20,3.5,222227,3.47,Keiko,3.75,3.19,Anno,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=222227
1389,20,2.9,383305,3.2,Gagik,3.4,3.0,Aroutiunian,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=383305
1389,20,3.45,425569,3.9,Toby,3.95,3.85,Arquette,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=425569
1389,20,2.4,1628971,3.8,Cheryl,3.5,4.0,Bachand,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1628971
1389,20,3.7,1332118,4.0,Donald,4.1,3.9,Bateman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1332118
1389,20,4.05,1160605,4.53,Alicen,4.45,4.6,Beheler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1160605
1389,20,3.3,511979,4.3,Peter,4.15,4.45,Bernstein,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=511979
1389,20,3.15,360786,4.38,Greg,4.35,4.4,Brewster,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=360786
1389,20,3.3,365898,4.7,Linda,4.7,4.7,Chessick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=365898
1389,20,4.2,1703068,3.9,James,3.8,4.0,Choi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1703068
1389,20,3.35,811357,3.43,Micheal,3.45,3.4,Conklin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=811357
1389,20,2.2,273562,2.38,Noella,2.65,2.1,D'Cruz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=273562
1389,20,4.3,1494556,4.8,Charles,4.8,4.8,Drehmer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1494556
1389,20,3.3,1754732,3.7,Elena,3.6,3.8,Esquibel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1754732
1389,20,2.8,475026,3.68,Claudia,3.8,3.55,Fernandez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=475026
1389,20,3.35,899505,3.8,Eileen,3.55,4.05,Ford,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=899505
1389,20,2.7,213634,2.53,Karen,2.75,2.3,Glynn,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=213634
1389,20,3.4,1184933,4.0,James,4.2,3.7,Griffith,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1184933
1389,20,3.4,149996,2.98,Richard,2.65,3.3,Grossman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=149996
1389,20,3.3,1630116,3.7,Daniel,4.1,3.3,Hayes,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1630116
1389,20,2.9,1143502,3.9,Lauren,4.0,3.8,Heidbrink,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1143502
1389,20,3.45,1030652,4.35,,4.35,4.35,Hornat- Kaval,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1030652
1389,20,1.45,1499088,4.05,Thomas,4.45,3.65,Jacobs,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1499088
1389,20,2.4,106518,4.73,Paul,4.7,4.75,Jaskot,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=106518
1389,20,3.66,275351,4.55,Mark,4.65,4.45,Johnston,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=275351
1389,20,2.65,401942,3.1,Joan,3.45,2.75,Junkus,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=401942
1389,20,2.9,1396064,3.88,Ryan,3.75,4.0,Lampe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1396064
1389,20,3.7,368421,3.7,Anthony,3.75,3.65,Larrain,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=368421
1389,20,3.15,253541,3.5,John,3.95,3.05,Leahy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=253541
1389,20,4.0,566561,3.82,Tracey,3.85,3.8,Lewis-Elligan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=566561
1389,20,2.25,221025,3.1,Pauline,2.95,3.25,Lipman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=221025
1389,20,3.3,167195,4.2,Lucy,4.4,4.0,Lu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=167195
1389,20,4.51,469438,4.62,Claudia,4.85,4.4,Marino,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=469438
1389,20,2.7,1773189,3.73,Stefanos,3.95,3.5,Orfanos,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1773189
1389,20,3.65,471157,4.23,James,4.25,4.2,Phelps,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=471157
1389,20,3.6,267191,4.17,Jennifer,4.35,4.0,Ramsey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=267191
1389,20,3.2,426764,3.3,Michael,3.2,3.3,Ryback,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=426764
1389,20,3.15,476248,4.4,Shayla,4.5,4.3,Theil,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=476248
1389,20,2.65,922961,2.15,Nancy,2.25,2.05,Turpin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=922961
1389,20,2.9,272739,3.7,Ed,4.3,3.1,Udovic,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=272739
1389,20,3.75,402456,4.28,Dolores,4.45,4.1,Wilber,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=402456
1389,20,4.25,902762,3.55,Yang,3.9,3.2,Zhang,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=902762
1389,19,2.1,1765968,3.1,Gary,3.4,2.8,Alexander,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1765968
1389,19,4.11,717357,4.94,Amy,4.94,4.94,Alznauer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=717357
1389,19,2.9,936894,2.5,Stanislaw,3.0,2.1,Buchcic,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=936894
1389,19,2.95,1293211,3.45,Gemma,3.48,3.42,Cruz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1293211
1389,19,2.53,511920,2.61,Jonathan,2.68,2.53,Dombrow,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=511920
1389,19,1.84,1627825,2.05,Stephen,2.0,2.11,Etherington,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1627825
1389,19,3.74,485724,2.08,Robert,2.37,1.79,Fisher,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=485724
1389,19,3.32,265494,2.34,Charlotte,2.53,2.16,Flatte,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=265494
1389,19,3.7,358522,4.4,Jacob,4.6,4.2,Furst,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=358522
1389,19,3.8,1770305,4.4,Andrew,4.5,4.3,Gallan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1770305
1389,19,3.1,408062,3.6,Joby,4.1,3.2,Gardner,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=408062
1389,19,3.0,709070,2.71,Joseph,2.47,2.95,Gatto,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=709070
1389,19,3.4,354917,4.3,Matthew,4.5,4.2,Girson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=354917
1389,19,4.1,1238277,4.5,Michael,4.5,4.5,Hernandez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1238277
1389,19,2.42,612318,3.82,Christopher,3.89,3.74,Hield,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=612318
1389,19,2.32,616671,3.89,Lihua,4.11,3.68,Jin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=616671
1389,19,2.8,158181,3.4,Gregory,3.9,2.9,Kharas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=158181
1389,19,3.47,1072288,4.82,Paul,4.89,4.74,Marcy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1072288
1389,19,3.1,1266530,3.8,Melissa,4.0,3.6,Markley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1266530
1389,19,3.8,840492,4.5,Elizabeth,4.8,4.3,Millan-Zaibert,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=840492
1389,19,2.5,1694464,4.6,Robin,4.7,4.4,Mitchell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1694464
1389,19,3.1,1185587,3.2,Michelle,3.2,3.1,Morgan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1185587
1389,19,2.4,1957947,3.0,Ray Rangarajan,3.2,2.9,Parthasarathy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1957947
1389,19,4.5,1500679,4.4,Anna,4.6,4.2,Pavlovic,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1500679
1389,19,3.47,477489,4.24,Claire,4.37,4.11,Piana,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=477489
1389,19,2.94,213647,2.5,Ana,2.63,2.37,Rosario,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=213647
1389,19,3.1,1240240,4.3,Richard,4.2,4.3,Squibbs,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1240240
1389,19,4.0,275725,4.34,Lisa,4.53,4.16,Stolley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=275725
1389,19,4.42,366752,4.37,Joyce,4.32,4.42,Sween,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=366752
1389,19,2.58,360902,2.32,Meng-Kong,2.32,2.32,Tham,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=360902
1389,19,2.8,1541878,3.8,Natalie,3.8,3.7,Tomlin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541878
1389,18,3.1,469816,4.8,Shiro,4.9,4.6,Akiyoshi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=469816
1389,18,3.2,474609,2.8,Susan,2.8,2.9,Bennett,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=474609
1389,18,4.7,990747,4.5,James,4.4,4.5,Bensdorf,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=990747
1389,18,3.11,259374,3.64,Jean,3.72,3.56,Biddulph,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=259374
1389,18,2.83,1188116,4.58,David,4.78,4.39,Bleeden,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1188116
1389,18,3.78,1541619,4.92,Robyn,5.0,4.83,Brown,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1541619
1389,18,2.6,411708,3.8,Jane,3.7,3.9,Cleland-Huang,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=411708
1389,18,3.9,1199973,4.8,James,4.8,4.9,Davis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1199973
1389,18,3.2,1852867,4.3,David,4.3,4.3,Dixon,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1852867
1389,18,4.11,291086,4.61,Tracey,4.72,4.5,Galayda,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=291086
1389,18,3.9,1117577,5.0,Jonathan,5.0,4.9,Gemmell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1117577
1389,18,2.1,1137044,2.0,Ilan,1.9,2.1,Geva,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1137044
1389,18,4.44,409162,4.17,Ayani,4.11,4.22,Good,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=409162
1389,18,2.39,117630,2.33,Regina,2.5,2.17,Hahn,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=117630
1389,18,3.39,736974,3.75,Taylor,3.94,3.56,Hokanson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=736974
1389,18,3.5,1169034,4.4,AL,4.4,4.4,Jha,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1169034
1389,18,4.89,339953,4.89,Serge,4.89,4.89,Karalli,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=339953
1389,18,3.0,457098,4.5,Patricia,4.44,4.56,Kelly,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=457098
1389,18,3.1,1467086,3.8,Morag,3.7,3.8,Kersel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1467086
1389,18,1.8,1177461,3.0,Kelly,3.2,2.7,Kessler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1177461
1389,18,3.28,1102805,4.28,Pascale,4.45,4.11,Kichler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1102805
1389,18,2.7,769664,4.3,Leslie,4.3,4.4,Kordecki,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=769664
1389,18,3.06,580149,3.42,John,3.83,3.0,Kozak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=580149
1389,18,3.1,1592156,2.7,Gerald,2.7,2.6,Labedz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1592156
1389,18,2.67,516577,2.56,Merhrene,2.94,2.17,Larudee,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=516577
1389,18,2.67,693722,4.48,Andrew,4.67,4.28,Lazella,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=693722
1389,18,4.39,219489,4.14,Charles,4.11,4.17,Lindblade,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=219489
1389,18,3.6,1101884,3.2,Ingunn,3.2,3.1,Lonning,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1101884
1389,18,2.4,1629278,3.9,Matthew,4.1,3.8,Maguire,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1629278
1389,18,3.61,591182,3.08,Timothy,3.23,2.94,McMurry,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=591182
1389,18,3.8,472767,4.2,Robert,4.2,4.1,Meyer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=472767
1389,18,3.4,1384184,3.8,William,4.1,3.6,Meyrowitz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1384184
1389,18,3.6,276468,4.0,Craig,4.0,4.0,Miller,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=276468
1389,18,4.11,1105390,4.0,Angela Renee,3.83,4.17,Mobley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1105390
1389,18,2.33,363910,2.14,Ashley,1.94,2.33,Morris,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=363910
1389,18,5.0,589994,4.78,Thomas,4.78,4.77,Muscarello,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=589994
1389,18,2.28,465770,2.86,Weejin,3.33,2.39,Park,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=465770
1389,18,2.11,476930,2.78,Monique,2.78,2.78,Payne,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=476930
1389,18,3.39,490247,1.47,Stephanie,1.56,1.39,Pisto,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=490247
1389,18,3.8,1109743,3.1,Robert,3.3,3.0,Puccinelli,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1109743
1389,18,3.5,939303,3.22,Robert,3.5,2.94,Punichelli,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=939303
1389,18,3.1,809359,4.3,Scott,4.2,4.4,Roberts,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=809359
1389,18,4.33,174654,4.33,Nanci,4.44,4.22,Ruby,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=174654
1389,18,3.34,213645,3.17,Inca,3.33,3.0,Rumold,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=213645
1389,18,2.8,471153,3.8,Elsa,3.7,3.9,Saeta,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=471153
1389,18,3.83,757850,4.67,Shaun,4.61,4.72,Slattery,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=757850
1389,18,2.61,1325082,4.06,Catherine,3.94,4.17,Steele,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1325082
1389,18,3.0,509906,3.45,Robert,3.73,3.17,Stockman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=509906
1389,18,2.83,812784,3.08,Amber,2.89,3.28,Taylor,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=812784
1389,18,4.78,15090,4.36,Eric,4.17,4.56,Vestrup,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=15090
1389,18,2.89,580146,2.89,Kathryn,2.95,2.83,Wiggins,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=580146
1389,18,3.0,361390,4.53,James,4.44,4.61,Wolfinger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=361390
1389,18,2.06,411714,2.33,James,2.39,2.28,Yu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=411714
1389,18,2.44,362774,2.94,Ahmed,2.89,3.0,Zayed,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=362774
1389,18,3.3,1314195,3.9,Ming Jun,4.1,3.8,Zhou,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1314195
1389,17,2.88,754281,3.47,Christine,3.59,3.35,Anderson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=754281
1389,17,4.7,845035,4.4,Victor,4.8,4.1,Aronovich,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=845035
1389,17,2.76,1276693,4.71,Joe,4.76,4.65,Blosser,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1276693
1389,17,2.71,1727301,4.74,Eva,4.71,4.76,Bongiovanni,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1727301
1389,17,3.76,721234,3.32,Steven,3.47,3.18,Bosak,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=721234
1389,17,3.47,264394,4.0,Brett,4.24,3.76,Buchanan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=264394
1389,17,3.12,172945,3.15,Ellen,3.35,2.94,Burdge,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=172945
1389,17,3.53,417198,3.94,Alan,4.06,3.82,Burns,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=417198
1389,17,3.7,1036462,4.1,Kenneth,4.0,4.2,Butigan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1036462
1389,17,3.59,497327,3.56,Stefan,3.53,3.59,Catoiu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=497327
1389,17,2.8,373329,4.1,Anthony,4.2,4.0,Chung,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=373329
1389,17,3.65,1110650,3.71,Mireille,3.94,3.47,Claret,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1110650
1389,17,3.24,1605240,2.62,Chelsea,2.76,2.47,Cossu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1605240
1389,17,4.18,1289782,5.0,Owen,5.0,5.0,Daniel-McCarter,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1289782
1389,17,2.82,1283884,4.0,Marie,4.12,3.88,Draz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1283884
1389,17,2.41,481097,2.53,Clark,2.71,2.35,Elliott,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=481097
1389,17,3.9,567132,3.6,Ronald,3.5,3.7,Eltanal,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=567132
1389,17,3.18,958299,1.97,Gloria,2.12,1.82,Fragoso-Diaz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=958299
1389,17,3.47,224854,4.62,Chris,4.65,4.59,Gaggero,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=224854
1389,17,3.29,543088,4.32,Amy,4.41,4.24,Galpin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=543088
1389,17,3.3,1771770,3.5,Victoria,3.4,3.5,Hohenzy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1771770
1389,17,2.41,582235,2.56,Keith,2.65,2.47,Howe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=582235
1389,17,3.0,412922,3.6,Sandra,3.6,3.6,Jackson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=412922
1389,17,2.35,43820,3.29,Xiaoping,3.24,3.35,Jia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=43820
1389,17,3.71,483362,4.32,Virginia,4.18,4.47,Keller,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=483362
1389,17,3.59,1117146,4.62,Quintin,4.65,4.59,King,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1117146
1389,17,4.06,1286117,4.71,Sarah,4.65,4.76,Laggos,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1286117
1389,17,3.35,138840,4.56,Adrian,4.53,4.59,Lewis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=138840
1389,17,2.65,1041844,2.94,Yan,3.29,2.59,Li,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1041844
1389,17,3.88,794465,3.21,Yarina,3.53,2.88,Liston,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=794465
1389,17,2.82,497313,4.5,Ginger,4.47,4.53,Malin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=497313
1389,17,3.2,764381,3.8,Martha,4.1,3.5,Martinez-Firestone,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=764381
1389,17,2.4,1923386,4.4,Leslie,4.4,4.4,McNew,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1923386
1389,17,3.12,582550,4.09,Bamshad,3.95,4.24,Mobasher,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=582550
1389,17,2.3,1944568,1.8,Michael,1.7,1.9,Modica,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1944568
1389,17,3.53,411590,3.24,Denise,3.29,3.18,Nitterhouse,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=411590
1389,17,3.59,269593,4.44,Rod,4.47,4.41,Northcutt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=269593
1389,17,3.8,577608,4.9,Roxanne,4.9,4.9,Owens,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=577608
1389,17,4.2,1109936,4.0,Dan,3.9,4.2,Pal,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1109936
1389,17,3.0,1339005,4.8,Jessica,4.9,4.7,Pamment,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1339005
1389,17,3.53,358429,4.18,David,4.35,4.0,Pituch,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=358429
